instrument,sharpe,n,k,sma_len,entry_frac,exit_z
EURUSD,-3.40499476533203,80,1.5,20,1.0,0.5
EURUSD,-4.352009827114132,80,1.5,50,0.7,-0.5
EURUSD,-3.288428978996632,80,1.5,50,0.7,0.0
EURUSD,-3.0239549476400236,80,1.5,50,0.7,0.5
EURUSD,-4.039403965478975,80,1.5,50,0.9,-0.5
EURUSD,-3.087081385620208,80,1.5,50,0.9,0.0
EURUSD,-2.8702116195630207,80,1.5,50,0.9,0.5
EURUSD,-3.7730656394267696,80,1.5,50,1.0,-0.5
EURUSD,-3.0010683039162007,80,1.5,50,1.0,0.0
EURUSD,-2.98392026925693,80,1.5,50,1.0,0.5
EURUSD,-5.379343977135242,80,2.0,10,0.7,-0.5
EURUSD,-4.056158861381148,80,2.0,10,0.7,0.0
EURUSD,-3.51822017593468,80,2.0,10,0.7,0.5
EURUSD,-4.417019970472836,80,2.0,10,0.9,-0.5
EURUSD,-3.60541528131515,80,2.0,10,0.9,0.0
EURUSD,-3.518986463342583,80,2.0,10,0.9,0.5
EURUSD,-4.274389982648065,80,2.0,10,1.0,-0.5
EURUSD,-3.6199987881351934,80,2.0,10,1.0,0.0
EURUSD,-3.6076793781366097,80,2.0,10,1.0,0.5
EURUSD,-5.103095773171987,80,2.0,20,0.7,-0.5
EURUSD,-3.919941931424558,80,2.0,20,0.7,0.0
EURUSD,-3.3983351628195675,80,2.0,20,0.7,0.5
EURUSD,-4.120244824463402,80,2.0,20,0.9,-0.5
EURUSD,-3.541561377292907,80,2.0,20,0.9,0.0
EURUSD,-3.4648257328907044,80,2.0,20,0.9,0.5
EURUSD,-3.8925346265616367,80,2.0,20,1.0,-0.5
EURUSD,-3.5452992374580345,80,2.0,20,1.0,0.0
EURUSD,-3.5528201528112135,80,2.0,20,1.0,0.5
EURUSD,-4.830825020937691,80,2.0,50,0.7,-0.5
EURUSD,-3.770119271586175,80,2.0,50,0.7,0.0
EURUSD,-3.0838119892503846,80,2.0,50,0.7,0.5
EURUSD,-4.069820505618225,80,2.0,50,0.9,-0.5
EURUSD,-3.343994521411051,80,2.0,50,0.9,0.0
EURUSD,-3.0157694336805196,80,2.0,50,0.9,0.5
EURUSD,-4.14486597204776,80,2.0,50,1.0,-0.5
EURUSD,-3.4426772745413,80,2.0,50,1.0,0.0
EURUSD,-3.157397598497151,80,2.0,50,1.0,0.5
EURUSD,-4.468118448409957,80,2.5,10,0.7,-0.5
EURUSD,-3.7881911968102107,80,2.5,10,0.7,0.0
EURUSD,-3.6781917258245733,80,2.5,10,0.7,0.5
EURUSD,-4.068432786645123,80,2.5,10,0.9,-0.5
EURUSD,-3.460775273817022,80,2.5,10,0.9,0.0
EURUSD,-3.410884024472994,80,2.5,10,0.9,0.5
EURUSD,-4.021491961105285,80,2.5,10,1.0,-0.5
EURUSD,-3.5893730761590796,80,2.5,10,1.0,0.0
EURUSD,-3.6183807483721924,80,2.5,10,1.0,0.5
EURUSD,-4.504001558341161,80,2.5,20,0.7,-0.5
EURUSD,-3.821097519173852,80,2.5,20,0.7,0.0
EURUSD,-3.7082837888761664,80,2.5,20,0.7,0.5
EURUSD,-4.110556286280004,80,2.5,20,0.9,-0.5
EURUSD,-3.4982680218723496,80,2.5,20,0.9,0.0
EURUSD,-3.445592063808185,80,2.5,20,0.9,0.5
EURUSD,-4.068303285521746,80,2.5,20,1.0,-0.5
EURUSD,-3.6313224590710313,80,2.5,20,1.0,0.0
EURUSD,-3.6574596679051266,80,2.5,20,1.0,0.5
EURUSD,-4.107117408574217,80,2.5,50,0.7,-0.5
EURUSD,-3.438278002598387,80,2.5,50,0.7,0.0
EURUSD,-3.195988064128488,80,2.5,50,0.7,0.5
EURUSD,-3.8618715417781053,80,2.5,50,0.9,-0.5
EURUSD,-3.3127352099789515,80,2.5,50,0.9,0.0
EURUSD,-3.104350519763979,80,2.5,50,0.9,0.5
EURUSD,-3.9310387581107222,80,2.5,50,1.0,-0.5
EURUSD,-3.234550717438026,80,2.5,50,1.0,0.0
EURUSD,-3.1382236100218255,80,2.5,50,1.0,0.5
EURUSD,-4.290513017364364,80,3.0,10,0.7,-0.5
EURUSD,-3.7516191524911076,80,3.0,10,0.7,0.0
EURUSD,-3.655975764652469,80,3.0,10,0.7,0.5
EURUSD,-3.2143838870168087,80,3.0,10,0.9,-0.5
EURUSD,-2.981914595258854,80,3.0,10,0.9,0.0
EURUSD,-3.027512896848513,80,3.0,10,0.9,0.5
EURUSD,-2.4767118817050076,80,3.0,10,1.0,-0.5
EURUSD,-2.542906366433658,80,3.0,10,1.0,0.0
EURUSD,-2.5313932240555634,80,3.0,10,1.0,0.5
EURUSD,-4.290513017364364,80,3.0,20,0.7,-0.5
EURUSD,-3.7516191524911076,80,3.0,20,0.7,0.0
EURUSD,-3.655975764652469,80,3.0,20,0.7,0.5
EURUSD,-3.2143838870168087,80,3.0,20,0.9,-0.5
EURUSD,-2.981914595258854,80,3.0,20,0.9,0.0
EURUSD,-3.027512896848513,80,3.0,20,0.9,0.5
EURUSD,-2.4767118817050076,80,3.0,20,1.0,-0.5
EURUSD,-2.542906366433658,80,3.0,20,1.0,0.0
EURUSD,-2.5313932240555634,80,3.0,20,1.0,0.5
EURUSD,-4.277474542962599,80,3.0,50,0.7,-0.5
EURUSD,-3.7372648076142214,80,3.0,50,0.7,0.0
EURUSD,-3.576521176082717,80,3.0,50,0.7,0.5
EURUSD,-3.388122825908953,80,3.0,50,0.9,-0.5
EURUSD,-3.117736648188233,80,3.0,50,0.9,0.0
EURUSD,-3.0271293185770336,80,3.0,50,0.9,0.5
EURUSD,-3.1509013933752583,80,3.0,50,1.0,-0.5
EURUSD,-2.97559192743652,80,3.0,50,1.0,0.0
EURUSD,-2.5918305581717953,80,3.0,50,1.0,0.5
EURUSD,-7.048652858256028,100,1.5,10,0.7,-0.5
EURUSD,-5.989024256950858,100,1.5,10,0.7,0.0
EURUSD,-5.2180104926122475,100,1.5,10,0.7,0.5
EURUSD,-6.28717466433092,100,1.5,10,0.9,-0.5
EURUSD,-5.623839780377833,100,1.5,10,0.9,0.0
EURUSD,-4.942639535632406,100,1.5,10,0.9,0.5
EURUSD,-6.486524116213089,100,1.5,10,1.0,-0.5
EURUSD,-6.158505013490882,100,1.5,10,1.0,0.0
EURUSD,-5.5253974879464725,100,1.5,10,1.0,0.5
EURUSD,-4.981212328850933,100,1.5,20,0.7,-0.5
EURUSD,-3.9619906854446048,100,1.5,20,0.7,0.0
EURUSD,-3.338634565519327,100,1.5,20,0.7,0.5
EURUSD,-4.382725060001036,100,1.5,20,0.9,-0.5
EURUSD,-3.903302630484863,100,1.5,20,0.9,0.0
EURUSD,-3.3534101511867953,100,1.5,20,0.9,0.5
EURUSD,-4.271763746219846,100,1.5,20,1.0,-0.5
EURUSD,-4.002252787500743,100,1.5,20,1.0,0.0
EURUSD,-3.291697795943085,100,1.5,20,1.0,0.5
EURUSD,-4.24247244626672,100,1.5,50,0.7,-0.5
EURUSD,-3.199501397737425,100,1.5,50,0.7,0.0
EURUSD,-2.5550522391326824,100,1.5,50,0.7,0.5
EURUSD,-3.7612086092780963,100,1.5,50,0.9,-0.5
EURUSD,-3.1233275042932274,100,1.5,50,0.9,0.0
EURUSD,-2.4415733308053014,100,1.5,50,0.9,0.5
EURUSD,-3.6973492007338304,100,1.5,50,1.0,-0.5
EURUSD,-3.1795454774231846,100,1.5,50,1.0,0.0
EURUSD,-2.514920797046663,100,1.5,50,1.0,0.5
EURUSD,-5.5583649394757355,100,2.0,10,0.7,-0.5
EURUSD,-5.066256614678938,100,2.0,10,0.7,0.0
EURUSD,-4.2186697341936386,100,2.0,10,0.7,0.5
EURUSD,-4.9364530323022136,100,2.0,10,0.9,-0.5
EURUSD,-4.699486546051678,100,2.0,10,0.9,0.0
EURUSD,-3.9172380522646497,100,2.0,10,0.9,0.5
EURUSD,-4.7501093174013596,100,2.0,10,1.0,-0.5
EURUSD,-4.4099110251363065,100,2.0,10,1.0,0.0
EURUSD,-3.828529493039611,100,2.0,10,1.0,0.5
EURUSD,-4.413390752189736,100,2.0,20,0.7,-0.5
EURUSD,-4.018128698149389,100,2.0,20,0.7,0.0
EURUSD,-3.214567274513672,100,2.0,20,0.7,0.5
EURUSD,-3.6490956915474113,100,2.0,20,0.9,-0.5
EURUSD,-3.431315071951303,100,2.0,20,0.9,0.0
EURUSD,-2.7055788983666056,100,2.0,20,0.9,0.5
EURUSD,-3.532851774894501,100,2.0,20,1.0,-0.5
EURUSD,-3.166867114646381,100,2.0,20,1.0,0.0
EURUSD,-2.5770164408501675,100,2.0,20,1.0,0.5
EURUSD,-3.9259018802167613,100,2.0,50,0.7,-0.5
EURUSD,-3.517460841607227,100,2.0,50,0.7,0.0
EURUSD,-2.809034361802258,100,2.0,50,0.7,0.5
EURUSD,-3.197503256243169,100,2.0,50,0.9,-0.5
EURUSD,-2.87598006893117,100,2.0,50,0.9,0.0
EURUSD,-2.241083573729369,100,2.0,50,0.9,0.5
EURUSD,-3.0522841150859117,100,2.0,50,1.0,-0.5
EURUSD,-2.565599482751628,100,2.0,50,1.0,0.0
EURUSD,-2.0471027690894874,100,2.0,50,1.0,0.5
EURUSD,-3.9932045121420954,100,2.5,10,0.7,-0.5
EURUSD,-3.6593138226917343,100,2.5,10,0.7,0.0
EURUSD,-2.931530836049633,100,2.5,10,0.7,0.5
EURUSD,-3.788917214293842,100,2.5,10,0.9,-0.5
EURUSD,-3.6659963124273443,100,2.5,10,0.9,0.0
EURUSD,-3.0857336468596923,100,2.5,10,0.9,0.5
EURUSD,-3.5668636370496576,100,2.5,10,1.0,-0.5
EURUSD,-3.739756038397041,100,2.5,10,1.0,0.0
EURUSD,-3.253771349494702,100,2.5,10,1.0,0.5
EURUSD,-3.9932045121420954,100,2.5,20,0.7,-0.5
EURUSD,-3.6593138226917343,100,2.5,20,0.7,0.0
EURUSD,-2.931530836049633,100,2.5,20,0.7,0.5
EURUSD,-3.788917214293842,100,2.5,20,0.9,-0.5
EURUSD,-3.6659963124273443,100,2.5,20,0.9,0.0
EURUSD,-3.0857336468596923,100,2.5,20,0.9,0.5
EURUSD,-3.5668636370496576,100,2.5,20,1.0,-0.5
EURUSD,-3.739756038397041,100,2.5,20,1.0,0.0
EURUSD,-3.253771349494702,100,2.5,20,1.0,0.5
EURUSD,-3.557822894194831,100,2.5,50,0.7,-0.5
EURUSD,-3.2025624914054407,100,2.5,50,0.7,0.0
EURUSD,-2.530316076009218,100,2.5,50,0.7,0.5
EURUSD,-3.542895499604209,100,2.5,50,0.9,-0.5
EURUSD,-3.32291133292889,100,2.5,50,0.9,0.0
EURUSD,-2.724826183898339,100,2.5,50,0.9,0.5
EURUSD,-3.286533685150696,100,2.5,50,1.0,-0.5
EURUSD,-3.356520206129645,100,2.5,50,1.0,0.0
EURUSD,-2.8406511774541503,100,2.5,50,1.0,0.5
EURUSD,-3.455895080476332,100,3.0,10,0.7,-0.5
EURUSD,-3.314427415933417,100,3.0,10,0.7,0.0
EURUSD,-2.8308455957498477,100,3.0,10,0.7,0.5
EURUSD,-3.042784758633085,100,3.0,10,0.9,-0.5
EURUSD,-3.414028555106407,100,3.0,10,0.9,0.0
EURUSD,-2.857585115177905,100,3.0,10,0.9,0.5
EURUSD,-2.879766021236075,100,3.0,10,1.0,-0.5
EURUSD,-2.8978883562933713,100,3.0,10,1.0,0.0
EURUSD,-2.393419047871134,100,3.0,10,1.0,0.5
EURUSD,-3.455895080476332,100,3.0,20,0.7,-0.5
EURUSD,-3.314427415933417,100,3.0,20,0.7,0.0
EURUSD,-2.8308455957498477,100,3.0,20,0.7,0.5
EURUSD,-3.042784758633085,100,3.0,20,0.9,-0.5
EURUSD,-3.414028555106407,100,3.0,20,0.9,0.0
EURUSD,-2.857585115177905,100,3.0,20,0.9,0.5
EURUSD,-2.879766021236075,100,3.0,20,1.0,-0.5
EURUSD,-2.8978883562933713,100,3.0,20,1.0,0.0
EURUSD,-2.393419047871134,100,3.0,20,1.0,0.5
EURUSD,-3.1404952393471057,100,3.0,50,0.7,-0.5
EURUSD,-2.9687935530267477,100,3.0,50,0.7,0.0
EURUSD,-2.4809283455744287,100,3.0,50,0.7,0.5
EURUSD,-2.897958756232925,100,3.0,50,0.9,-0.5
EURUSD,-3.2053347425231054,100,3.0,50,0.9,0.0
EURUSD,-2.6148620577383217,100,3.0,50,0.9,0.5
EURUSD,-2.7490811359123417,100,3.0,50,1.0,-0.5
EURUSD,-2.7108487539241684,100,3.0,50,1.0,0.0
EURUSD,-2.1687408276130005,100,3.0,50,1.0,0.5
EURUSD,-5.105313226412095,150,1.5,10,0.7,-0.5
EURUSD,-4.45114742759047,150,1.5,10,0.7,0.0
EURUSD,-3.5804430031680785,150,1.5,10,0.7,0.5
EURUSD,-4.4628662652652045,150,1.5,10,0.9,-0.5
EURUSD,-4.243595368759359,150,1.5,10,0.9,0.0
EURUSD,-3.7222562937516854,150,1.5,10,0.9,0.5
EURUSD,-4.26888690918375,150,1.5,10,1.0,-0.5
EURUSD,-4.134113612555545,150,1.5,10,1.0,0.0
EURUSD,-3.655716762405715,150,1.5,10,1.0,0.5
EURUSD,-5.331524745765248,150,1.5,20,0.7,-0.5
EURUSD,-4.544099393871673,150,1.5,20,0.7,0.0
EURUSD,-3.638614212481053,150,1.5,20,0.7,0.5
EURUSD,-4.763407083761565,150,1.5,20,0.9,-0.5
EURUSD,-4.277366480503942,150,1.5,20,0.9,0.0
EURUSD,-3.60319029557122,150,1.5,20,0.9,0.5
EURUSD,-4.705629302917374,150,1.5,20,1.0,-0.5
EURUSD,-4.095216342249362,150,1.5,20,1.0,0.0
EURUSD,-3.4936375600044816,150,1.5,20,1.0,0.5
EURUSD,-3.750767110424324,150,1.5,50,0.7,-0.5
EURUSD,-3.1131128496891294,150,1.5,50,0.7,0.0
EURUSD,-2.2143964921163706,150,1.5,50,0.7,0.5
EURUSD,-3.13695409341637,150,1.5,50,0.9,-0.5
EURUSD,-2.7391138950875815,150,1.5,50,0.9,0.0
EURUSD,-2.1148154879055157,150,1.5,50,0.9,0.5
EURUSD,-2.896653315378479,150,1.5,50,1.0,-0.5
EURUSD,-2.5547929471742425,150,1.5,50,1.0,0.0
EURUSD,-1.9932875198224578,150,1.5,50,1.0,0.5
EURUSD,-5.433843380547361,150,2.0,10,0.7,-0.5
EURUSD,-4.824021142005895,150,2.0,10,0.7,0.0
EURUSD,-4.124636274190809,150,2.0,10,0.7,0.5
EURUSD,-5.440487048917126,150,2.0,10,0.9,-0.5
EURUSD,-4.755056434141379,150,2.0,10,0.9,0.0
EURUSD,-4.111261734233971,150,2.0,10,0.9,0.5
EURUSD,-4.95030588625166,150,2.0,10,1.0,-0.5
EURUSD,-4.077543060304447,150,2.0,10,1.0,0.0
EURUSD,-3.542284207947999,150,2.0,10,1.0,0.5
EURUSD,-3.9872057419840474,150,2.0,20,0.7,-0.5
EURUSD,-3.4663458501040374,150,2.0,20,0.7,0.0
EURUSD,-2.771508876326479,150,2.0,20,0.7,0.5
EURUSD,-3.7584873474170637,150,2.0,20,0.9,-0.5
EURUSD,-3.1918393927934523,150,2.0,20,0.9,0.0
EURUSD,-2.513039119649941,150,2.0,20,0.9,0.5
EURUSD,-3.6981360576713973,150,2.0,20,1.0,-0.5
EURUSD,-2.978043757430124,150,2.0,20,1.0,0.0
EURUSD,-2.392723739826156,150,2.0,20,1.0,0.5
EURUSD,-3.6178065398117147,150,2.0,50,0.7,-0.5
EURUSD,-3.068633414628514,150,2.0,50,0.7,0.0
EURUSD,-2.459704067501474,150,2.0,50,0.7,0.5
EURUSD,-3.243424296650373,150,2.0,50,0.9,-0.5
EURUSD,-2.6520346743812744,150,2.0,50,0.9,0.0
EURUSD,-2.0717046508467654,150,2.0,50,0.9,0.5
EURUSD,-3.1609175954748525,150,2.0,50,1.0,-0.5
EURUSD,-2.4131343626306436,150,2.0,50,1.0,0.0
EURUSD,-1.9312037541980547,150,2.0,50,1.0,0.5
EURUSD,-3.6016377306491214,150,2.5,10,0.7,-0.5
EURUSD,-2.9858926264111845,150,2.5,10,0.7,0.0
EURUSD,-2.2756826814708466,150,2.5,10,0.7,0.5
EURUSD,-3.0614363969396203,150,2.5,10,0.9,-0.5
EURUSD,-1.9767477348467,150,2.5,10,0.9,0.0
EURUSD,-1.5065842010844654,150,2.5,10,0.9,0.5
EURUSD,-2.320069263936289,150,2.5,10,1.0,-0.5
EURUSD,-1.353284711309507,150,2.5,10,1.0,0.0
EURUSD,-0.8892151179939767,150,2.5,10,1.0,0.5
EURUSD,-3.3749177672880784,150,2.5,20,0.7,-0.5
EURUSD,-2.7845273606219507,150,2.5,20,0.7,0.0
EURUSD,-2.0847255976915635,150,2.5,20,0.7,0.5
EURUSD,-2.6785925445825813,150,2.5,20,0.9,-0.5
EURUSD,-1.7887655555090238,150,2.5,20,0.9,0.0
EURUSD,-1.313350997448778,150,2.5,20,0.9,0.5
EURUSD,-1.9944749031651003,150,2.5,20,1.0,-0.5
EURUSD,-1.174892930321797,150,2.5,20,1.0,0.0
EURUSD,-0.7228617266700051,150,2.5,20,1.0,0.5
EURUSD,-3.3749177672880784,150,2.5,50,0.7,-0.5
EURUSD,-2.7845273606219507,150,2.5,50,0.7,0.0
EURUSD,-2.0847255976915635,150,2.5,50,0.7,0.5
EURUSD,-2.6785925445825813,150,2.5,50,0.9,-0.5
EURUSD,-1.7887655555090238,150,2.5,50,0.9,0.0
EURUSD,-1.313350997448778,150,2.5,50,0.9,0.5
EURUSD,-1.9944749031651003,150,2.5,50,1.0,-0.5
EURUSD,-1.174892930321797,150,2.5,50,1.0,0.0
EURUSD,-0.7228617266700051,150,2.5,50,1.0,0.5
EURUSD,-3.1969609159680865,150,3.0,10,0.7,-0.5
EURUSD,-2.325841189844663,150,3.0,10,0.7,0.0
EURUSD,-1.8992914326270462,150,3.0,10,0.7,0.5
EURUSD,-2.401137981161289,150,3.0,10,0.9,-0.5
EURUSD,-1.8278456338886995,150,3.0,10,0.9,0.0
EURUSD,-1.4168562912943203,150,3.0,10,0.9,0.5
EURUSD,-2.4304695510386876,150,3.0,10,1.0,-0.5
EURUSD,-2.3932711500557335,150,3.0,10,1.0,0.0
EURUSD,-2.088296728781739,150,3.0,10,1.0,0.5
EURUSD,-3.1969609159680865,150,3.0,20,0.7,-0.5
EURUSD,-2.325841189844663,150,3.0,20,0.7,0.0
EURUSD,-1.8992914326270462,150,3.0,20,0.7,0.5
EURUSD,-2.401137981161289,150,3.0,20,0.9,-0.5
EURUSD,-1.8278456338886995,150,3.0,20,0.9,0.0
EURUSD,-1.4168562912943203,150,3.0,20,0.9,0.5
EURUSD,-2.4304695510386876,150,3.0,20,1.0,-0.5
EURUSD,-2.3932711500557335,150,3.0,20,1.0,0.0
EURUSD,-2.088296728781739,150,3.0,20,1.0,0.5
EURUSD,-3.1969609159680865,150,3.0,50,0.7,-0.5
EURUSD,-2.325841189844663,150,3.0,50,0.7,0.0
EURUSD,-1.8992914326270462,150,3.0,50,0.7,0.5
EURUSD,-2.401137981161289,150,3.0,50,0.9,-0.5
EURUSD,-1.8278456338886995,150,3.0,50,0.9,0.0
EURUSD,-1.4168562912943203,150,3.0,50,0.9,0.5
EURUSD,-2.4304695510386876,150,3.0,50,1.0,-0.5
EURUSD,-2.3932711500557335,150,3.0,50,1.0,0.0
EURUSD,-2.088296728781739,150,3.0,50,1.0,0.5
EURUSD,-3.330776715476019,200,1.5,10,0.7,-0.5
EURUSD,-2.75761835985793,200,1.5,10,0.7,0.0
EURUSD,-1.548933675833965,200,1.5,10,0.7,0.5
EURUSD,-3.173682292333907,200,1.5,10,0.9,-0.5
EURUSD,-2.5803449384038144,200,1.5,10,0.9,0.0
EURUSD,-1.8129654623027989,200,1.5,10,0.9,0.5
EURUSD,-3.4724002449056837,200,1.5,10,1.0,-0.5
EURUSD,-2.9763640090781314,200,1.5,10,1.0,0.0
EURUSD,-2.477206998975369,200,1.5,10,1.0,0.5
EURUSD,-2.5021966598235648,200,1.5,20,0.7,-0.5
EURUSD,-1.9498791488627938,200,1.5,20,0.7,0.0
EURUSD,-0.8795195543022075,200,1.5,20,0.7,0.5
EURUSD,-2.022150046481181,200,1.5,20,0.9,-0.5
EURUSD,-1.428944366512106,200,1.5,20,0.9,0.0
EURUSD,-0.6145559826251817,200,1.5,20,0.9,0.5
EURUSD,-2.1936644341969234,200,1.5,20,1.0,-0.5
EURUSD,-1.627612271654353,200,1.5,20,1.0,0.0
EURUSD,-0.9557320518284855,200,1.5,20,1.0,0.5
EURUSD,-1.886994764995767,200,1.5,50,0.7,-0.5
EURUSD,-1.5159433370815552,200,1.5,50,0.7,0.0
EURUSD,-0.40212344074169576,200,1.5,50,0.7,0.5
EURUSD,-1.3511990768862583,200,1.5,50,0.9,-0.5
EURUSD,-1.0016838741022633,200,1.5,50,0.9,0.0
EURUSD,-0.10123972130518495,200,1.5,50,0.9,0.5
EURUSD,-1.524424212104332,200,1.5,50,1.0,-0.5
EURUSD,-1.0118998324089459,200,1.5,50,1.0,0.0
EURUSD,-0.19436876480060283,200,1.5,50,1.0,0.5
EURUSD,-2.6258844285213363,200,2.0,10,0.7,-0.5
EURUSD,-2.0790896914194885,200,2.0,10,0.7,0.0
EURUSD,-1.177613830043223,200,2.0,10,0.7,0.5
EURUSD,-2.7353030275777312,200,2.0,10,0.9,-0.5
EURUSD,-2.201301089368423,200,2.0,10,0.9,0.0
EURUSD,-1.43992921963186,200,2.0,10,0.9,0.5
EURUSD,-2.9250007346605478,200,2.0,10,1.0,-0.5
EURUSD,-2.352657627725196,200,2.0,10,1.0,0.0
EURUSD,-1.6796643356039929,200,2.0,10,1.0,0.5
EURUSD,-2.2934438909122825,200,2.0,20,0.7,-0.5
EURUSD,-1.7649308302947049,200,2.0,20,0.7,0.0
EURUSD,-0.8378987768694294,200,2.0,20,0.7,0.5
EURUSD,-2.4772101858039086,200,2.0,20,0.9,-0.5
EURUSD,-1.9225719393871805,200,2.0,20,0.9,0.0
EURUSD,-1.0925255080390364,200,2.0,20,0.9,0.5
EURUSD,-2.4262399052875803,200,2.0,20,1.0,-0.5
EURUSD,-1.8024663108236305,200,2.0,20,1.0,0.0
EURUSD,-1.0321059187635355,200,2.0,20,1.0,0.5
EURUSD,-1.8767156495416657,200,2.0,50,0.7,-0.5
EURUSD,-1.3743755771513313,200,2.0,50,0.7,0.0
EURUSD,-0.4567775864077838,200,2.0,50,0.7,0.5
EURUSD,-2.060832930140163,200,2.0,50,0.9,-0.5
EURUSD,-1.5350822704429463,200,2.0,50,0.9,0.0
EURUSD,-0.7182312648021368,200,2.0,50,0.9,0.5
EURUSD,-2.103911898913519,200,2.0,50,1.0,-0.5
EURUSD,-1.509306476936397,200,2.0,50,1.0,0.0
EURUSD,-0.748204183923106,200,2.0,50,1.0,0.5
EURUSD,-2.1770720665502643,200,2.5,10,0.7,-0.5
EURUSD,-1.6016199186629618,200,2.5,10,0.7,0.0
EURUSD,-0.7381086732496317,200,2.5,10,0.7,0.5
EURUSD,-2.067122281118675,200,2.5,10,0.9,-0.5
EURUSD,-1.3817422210320307,200,2.5,10,0.9,0.0
EURUSD,-0.6116997151187491,200,2.5,10,0.9,0.5
EURUSD,-1.8451217211129203,200,2.5,10,1.0,-0.5
EURUSD,-1.3000407734861006,200,2.5,10,1.0,0.0
EURUSD,-0.5243908979017566,200,2.5,10,1.0,0.5
EURUSD,-2.025025290103008,200,2.5,20,0.7,-0.5
EURUSD,-1.459290796423487,200,2.5,20,0.7,0.0
EURUSD,-0.6018050108572229,200,2.5,20,0.7,0.5
EURUSD,-2.003291264319579,200,2.5,20,0.9,-0.5
EURUSD,-1.3306760459478328,200,2.5,20,0.9,0.0
EURUSD,-0.5695978714323517,200,2.5,20,0.9,0.5
EURUSD,-2.054240685594558,200,2.5,20,1.0,-0.5
EURUSD,-1.5035138366425167,200,2.5,20,1.0,0.0
EURUSD,-0.7312284552887314,200,2.5,20,1.0,0.5
EURUSD,-2.025025290103008,200,2.5,50,0.7,-0.5
EURUSD,-1.459290796423487,200,2.5,50,0.7,0.0
EURUSD,-0.6018050108572229,200,2.5,50,0.7,0.5
EURUSD,-2.003291264319579,200,2.5,50,0.9,-0.5
EURUSD,-1.3306760459478328,200,2.5,50,0.9,0.0
EURUSD,-0.5695978714323517,200,2.5,50,0.9,0.5
EURUSD,-2.054240685594558,200,2.5,50,1.0,-0.5
EURUSD,-1.5035138366425167,200,2.5,50,1.0,0.0
EURUSD,-0.7312284552887314,200,2.5,50,1.0,0.5
EURUSD,-2.4125385705496027,200,3.0,10,0.7,-0.5
EURUSD,-1.7101412806296497,200,3.0,10,0.7,0.0
EURUSD,-0.9091878415859707,200,3.0,10,0.7,0.5
EURUSD,-1.7299413360571407,200,3.0,10,0.9,-0.5
EURUSD,-1.1052649275535396,200,3.0,10,0.9,0.0
EURUSD,-0.3487881350955041,200,3.0,10,0.9,0.5
EURUSD,-1.65497380207098,200,3.0,10,1.0,-0.5
EURUSD,-1.2169952085757225,200,3.0,10,1.0,0.0
EURUSD,-0.638699323212381,200,3.0,10,1.0,0.5
EURUSD,-2.322911335570137,200,3.0,20,0.7,-0.5
EURUSD,-1.6277655291359336,200,3.0,20,0.7,0.0
EURUSD,-0.8310028420495956,200,3.0,20,0.7,0.5
EURUSD,-1.6172552237568771,200,3.0,20,0.9,-0.5
EURUSD,-1.0002734851897783,200,3.0,20,0.9,0.0
EURUSD,-0.24915829635867787,200,3.0,20,0.9,0.5
EURUSD,-1.3395134111995035,200,3.0,20,1.0,-0.5
EURUSD,-0.9583421368302432,200,3.0,20,1.0,0.0
EURUSD,-0.3627527453275957,200,3.0,20,1.0,0.5
EURUSD,-2.322911335570137,200,3.0,50,0.7,-0.5
EURUSD,-1.6277655291359336,200,3.0,50,0.7,0.0
EURUSD,-0.8310028420495956,200,3.0,50,0.7,0.5
EURUSD,-1.6172552237568771,200,3.0,50,0.9,-0.5
EURUSD,-1.0002734851897783,200,3.0,50,0.9,0.0
EURUSD,-0.24915829635867787,200,3.0,50,0.9,0.5
EURUSD,-1.3395134111995035,200,3.0,50,1.0,-0.5
EURUSD,-0.9583421368302432,200,3.0,50,1.0,0.0
EURUSD,-0.3627527453275957,200,3.0,50,1.0,0.5
EURUSD,-2.20454441168656,250,1.5,10,0.7,-0.5
EURUSD,-1.0816166318087805,250,1.5,10,0.7,0.0
EURUSD,-0.721570698971908,250,1.5,10,0.7,0.5
EURUSD,-1.8547891103432836,250,1.5,10,0.9,-0.5
EURUSD,-0.595652367580263,250,1.5,10,0.9,0.0
EURUSD,-0.34676460761481465,250,1.5,10,0.9,0.5
EURUSD,-1.7981145515971242,250,1.5,10,1.0,-0.5
EURUSD,-0.7286156180259624,250,1.5,10,1.0,0.0
EURUSD,-0.7841878962370675,250,1.5,10,1.0,0.5
EURUSD,-1.7677850698193398,250,1.5,20,0.7,-0.5
EURUSD,-0.6846340524967197,250,1.5,20,0.7,0.0
EURUSD,-0.3620296973887399,250,1.5,20,0.7,0.5
EURUSD,-1.4845737903531577,250,1.5,20,0.9,-0.5
EURUSD,-0.19988491150472257,250,1.5,20,0.9,0.0
EURUSD,-0.21739121087696034,250,1.5,20,0.9,0.5
EURUSD,-1.6063022389225179,250,1.5,20,1.0,-0.5
EURUSD,-0.46439164406782135,250,1.5,20,1.0,0.0
EURUSD,-0.6601940471436633,250,1.5,20,1.0,0.5
EURUSD,-1.0507426369182726,250,1.5,50,0.7,-0.5
EURUSD,0.10889013778174114,250,1.5,50,0.7,0.0
EURUSD,0.45069559656810254,250,1.5,50,0.7,0.5
EURUSD,-0.7217338790787137,250,1.5,50,0.9,-0.5
EURUSD,0.5221065936902397,250,1.5,50,0.9,0.0
